Animal ID,Animal Name,Animal Type,Primary Color,Secondary Color,Sex,DOB,Age,Intake Date,Intake Condition,Intake Type,Intake Subtype,Reason for Intake,Outcome Date,Crossing,Jurisdiction,Outcome Type,Outcome Subtype,intake_is_dead,outcome_is_dead,was_outcome_alive
A637051,ZEUS,DOG,BLACK,,Neutered,2012-10-12,10.0,2019-12-04,NORMAL,OWNER SURRENDER,OTC,AGG ANIMAL,2020-05-01,"61ST / DE FOREST AVE, LONG BEACH, CA 90805",DISTRICT9,RESCUE,LIVELOVE,Alive on Intake,FALSE,1
A637060,A637060,CAT,BRN TABBY,,Spayed,2017-12-04,5.0,2019-12-04,NORMAL,STRAY,OTC,,2020-01-09,"800 ALAMITOS AVE, LONG BEACH, CA 90813",DISTRICT1,"SHELTER, NEUTER, RETURN",STRAYCATAL,Alive on Intake,FALSE,1
A637076,,DOG,BLACK,BROWN,Female,2016-12-04,6.0,2019-12-04,NORMAL,STRAY,OTC,,2019-12-08,"700 ORIZABA AVE, LONG BEACH, CA 90804",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A637087,*FABIAN,CAT,GRAY,,Male,2009-12-04,13.0,2019-12-04,INJURED  MILD,STRAY,FIELD,,2020-01-05,"E WARDLOW RD / GUNDRY AVE, LONG BEACH, CA 90807",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A637192,CARTER,CAT,BLACK,,Neutered,2019-09-05,4.0,2019-12-05,NORMAL,STRAY,FIELD,,2020-01-04,"800 ALAMITOS AVE, LONG BEACH, CA 90813",DISTRICT1,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A637197,ACE,DOG,TAN,BLACK,Neutered,2014-12-05,8.0,2019-12-05,NORMAL,STRAY,OTC,,2020-02-05,"LONG BEACH BLVD / LOS ANGELES RIVER, LONG BEACH, CA 90805",DISTRICT8,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A637201,*EL MOSTACHA,CAT,TORTIE,,Female,2019-10-05,3.0,2019-12-05,NORMAL,STRAY,OTC,,2019-12-12,"1300 BLK STANLEY AVE, LONG BEACH, CA 90804",LONG BEACH,RESCUE,LITTLEPAWS,Alive on Intake,FALSE,1
A637215,*BECCA,DOG,BROWN,,Spayed,2016-12-06,6.0,2019-12-06,NORMAL,STRAY,OTC,,2019-12-21,"13600 DEL MONTE DR, SEAL BEACH, CA 90740",SEAL BEACH,ADOPTION,SPEC EVT,Alive on Intake,FALSE,1
A637219,,CAT,BRN TABBY,,Male,2019-11-06,3.0,2019-12-06,UNDER AGE/WEIGHT,STRAY,OTC,,2019-12-12,"2100 BLK OLIVE AVE, LONG BEACH, CA 90806",LONG BEACH,RESCUE,LITTLEPAWS,Alive on Intake,FALSE,1
A637268,KUSH,DOG,TAN,,Male,2011-12-07,11.0,2019-12-07,NORMAL,CONFISCATE,BITE,,2019-12-19,"1800 MARTIN LUTHER KING JR AVE, LONG BEACH, CA 90806",LONG BEACH,RETURN TO OWNER,WALKIN,Alive on Intake,FALSE,1
A637269,BRUNO,DOG,GRAY,WHITE,Neutered,2018-12-07,4.0,2021-11-10,NORMAL,STRAY,OTC,,2021-11-10,"400 BLK E MOUNTAIN VIEW ST, LONG BEACH, CA 90805",LONG BEACH,RETURN TO OWNER,WALKIN,Alive on Intake,FALSE,1
A637319,,CAT,BLACK,,Male,2019-07-08,4.0,2019-12-08,ILL MODERATETE,STRAY,OTC,,2019-12-08,"400 BLK E 61ST ST, LONG BEACH, CA 90805",LONG BEACH,EUTHANASIA,ILL SEVERE,Alive on Intake,TRUE,0
A637340,*MR. PEPPY PARSONS,RABBIT,WHITE,BLACK,Neutered,2018-12-08,4.0,2019-12-08,NORMAL,STRAY,OTC,,2019-12-21,"5000 BLK BOYAR AVE, LONG BEACH, CA 90807",LONG BEACH,ADOPTION,SPEC EVT,Alive on Intake,FALSE,1
A637410,SMIDGIN,DOG,WHITE,,Male,1999-12-11,23.0,2019-12-11,INJURED  SEVERE,OWNER SURRENDER,OTC,,2019-12-11,"2100 MYRTLE AVE, LONG BEACH, CA 90806",LONG BEACH,EUTHANASIA,ILL SEVERE,Alive on Intake,TRUE,0
A637412,,DOG,BLACK,WHITE,Female,2015-12-11,7.0,2019-12-11,NORMAL,STRAY,OTC,,2019-12-15,"100 CHERRY AVE, LONG BEACH, CA 90802",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A637418,RAKUTEN,RABBIT,BLACK,WHITE,Spayed,2018-12-11,4.0,2019-12-11,NORMAL,OWNER SURRENDER,OTC,OWNER PROB,2019-12-19,"6700 E CORALITE ST, LONG BEACH, CA 90808",DISTRICT5,RESCUE,RABBITRES,Alive on Intake,FALSE,1
A637425,,DOG,BROWN,BLACK,Male,2016-12-11,6.0,2019-12-11,NORMAL,STRAY,OTC,,2019-12-15,"400 SAINT LOUIS AVE, LONG BEACH, CA 90814",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A637426,KOOPER,DOG,BLACK,WHITE,Male,2018-09-14,5.0,2020-12-04,NORMAL,STRAY,OTC,,2020-12-04,"900 BLK ORANGE AVE, LONG BEACH, CA 90813",LONG BEACH,RETURN TO OWNER,FRE RID HM,Alive on Intake,FALSE,1
A637428,LACY,DOG,TAN,,Spayed,2008-11-25,14.0,2020-06-17,NORMAL,OWNER SURRENDER,OTC,OWNER PROB,2020-06-19,"1500 BLK MONTEREY RD, SEAL BEACH, CA 90704",SEAL BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A637456,TOAST,DOG,BROWN,TAN,Neutered,2017-12-05,5.0,2019-12-12,NORMAL,OWNER SURRENDER,OTC,OWNER PROB,2020-01-11,"17100 BLK HOLMES CIR, CERRITOS, CA 90703",CERRITOS,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A637467,,CAT,ORG TABBY,,Neutered,2019-07-12,4.0,2019-12-12,NORMAL,STRAY,FIELD,,2019-12-18,"5800 JAYMILLS AVE, LONG BEACH, CA 90805",LONG BEACH,"SHELTER, NEUTER, RETURN",STRAYCATAL,Alive on Intake,FALSE,1
A637470,,BIRD,WHITE,GRAY,Unknown,,,2019-12-13,INJURED  SEVERE,WILDLIFE,FIELD,,2019-12-13,"800 BLK OCEAN AVE, SEAL BEACH, CA 90740",SEAL BEACH,TRANSFER,,Alive on Intake,FALSE,1
A637471,*FELICITY,CAT,S-T PT,,Spayed,2015-12-13,7.0,2019-12-13,INJURED  MODERATE,STRAY,FIELD,,2020-02-13,"10000 SOUTH ST, CERRITOS, CA 90703",CERRITOS,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A637474,SKITTLES,DOG,WHITE,BROWN,Spayed,2006-12-13,16.0,2019-12-13,NORMAL,OWNER SURRENDER,OTC,AGG ANIMAL,2020-01-12,"1800 ANCHOR WAY, SEAL BEACH, CA 90740",SEAL BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A637474,SKITTLES,DOG,WHITE,BROWN,Spayed,2006-12-13,16.0,2020-01-15,BEHAVIOR  MODERATE,RETURN,ADOPTION,AGG ANIMAL,2020-02-14,"1500 BLK ORANGE AVE, LONG BEACH, CA 90813",LONG BEACH,RESCUE,LIVELOVE,Alive on Intake,FALSE,1
A637492,A637492,CAT,GRAY,WHITE,Spayed,2018-12-13,4.0,2019-12-13,NORMAL,STRAY,OTC,,2019-12-18,"2400 BLK BALTIC AVE, LONG BEACH, CA 90810",LONG BEACH,"SHELTER, NEUTER, RETURN",STRAYCATAL,Alive on Intake,FALSE,1
A637546,*CAROLLE,CAT,CALICO,,Female,2017-12-14,5.0,2019-12-14,NORMAL,STRAY,OTC,,2019-12-20,"800 BLK E HARDING ST, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A637552,A637552,CAT,BLACK,WHITE,Neutered,2018-12-17,4.0,2019-12-14,FRACTIOUS,STRAY,OTC,,2019-12-18,"2400 BALTIC AVE, LONG BEACH, CA 90810",LONG BEACH,"SHELTER, NEUTER, RETURN",STRAYCATAL,Alive on Intake,FALSE,1
A637556,,CAT,TORTIE,,Female,2019-07-01,4.0,2019-08-19,UNDER AGE/WEIGHT,STRAY,OTC,,2019-08-19,"700 E MEDIO ST, LONG BEACH, CA 90802",LONG BEACH,RESCUE,LITTLEPAWS,Alive on Intake,FALSE,1
A637559,,CAT,BLACK,,Male,2019-07-01,4.0,2019-08-19,UNDER AGE/WEIGHT,STRAY,OTC,,2019-08-19,"700 E MEDIO ST, LONG BEACH, CA 90802",LONG BEACH,RESCUE,LITTLEPAWS,Alive on Intake,FALSE,1
A637608,RUBY,DOG,BROWN,WHITE,Female,2014-01-02,9.0,2020-01-02,UNDER AGE/WEIGHT,WELFARE SEIZED,CRUELTY,,2020-02-06,"300 BLK E RHEA ST, LONG BEACH, CA 90806",LONG BEACH,RESCUE,LIVELOVE,Alive on Intake,FALSE,1
A637626,HOLLY,DOG,BLACK,,Spayed,2015-12-16,7.0,2019-12-16,NORMAL,STRAY,OTC,,2019-12-18,"E 7TH ST / E PACIFIC COAST HWY, LONG BEACH, CA 90804",LONG BEACH,RETURN TO OWNER,WEB,Alive on Intake,FALSE,1
A637686,A637686 *ONYXA,CAT,BLACK,,Spayed,2017-12-18,5.0,2019-12-18,NORMAL,STRAY,OTC,,2019-12-30,"1400 BLK HENDERSON AVE, LONG BEACH, CA 90813",LONG BEACH,"SHELTER, NEUTER, RETURN",STRAYCATAL,Alive on Intake,FALSE,1
A637693,TEDDY,CAT,ORG TABBY,WHITE,Male,2019-03-18,4.0,2019-12-18,NORMAL,OWNER SURRENDER,OTC,NO TIME,2019-12-27,"1800 BLK TERMINO AVE, LONG BEACH, CA 90815",LONG BEACH,RESCUE,HOUSEOBC,Alive on Intake,FALSE,1
A637698,JAY JAY,DOG,BL BRINDLE,,Neutered,2018-12-18,4.0,2019-12-18,NORMAL,OWNER SURRENDER,OTC,LANDLORD,2020-02-29,"3400 BLK ELM AVE, LONG BEACH, CA 90807",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A637704,,DOG,BROWN,WHITE,Male,2016-12-19,6.0,2019-12-19,NORMAL,STRAY,FIELD,,2019-12-26,"1400 BLK PALO VERDE AVE, LONG BEACH, CA 90815",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A637712,,DOG,WHITE,BLACK,Male,2019-07-19,4.0,2019-12-19,NORMAL,STRAY,FIELD,,2019-12-26,"3700 BLK MARBER AVE, LONG BEACH, CA 90808",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A637721,*SOUP,CAT,BRN TABBY,,Female,2018-12-19,4.0,2019-12-19,NORMAL,STRAY,OTC,OWNER DIED,2020-01-04,"3200 BLK DAISY AVE, LONG BEACH, CA 90806",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A637722,*FINN,CAT,BLACK,,Male,2010-12-19,12.0,2019-12-19,NORMAL,STRAY,OTC,OWNER DIED,2020-01-04,"3200 BLK DAISY AVE, LONG BEACH, CA 90806",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A637731,,DOG,WHITE,,Male,2019-11-28,3.0,2019-12-19,NORMAL,STRAY,OTC,,2019-12-20,"6600 BLK LONG BEACH BLVD, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A637746,UKI,DOG,BLACK,WHITE,Spayed,2018-12-19,4.0,2019-12-19,INJURED  MODERATE,STRAY,FIELD,,2020-01-17,"300 BLK E HARDING, LB 90805",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A637747,*SAKURA,CAT,BLACK,,Spayed,2010-04-01,13.0,2019-12-19,NORMAL,WELFARE SEIZED,POLICE,,2021-02-25,"2800 BLK E OCEAN BLVD, LONG BEACH, CA 90803",LONG BEACH,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A637780,SHIRRO,CAT,WHITE,,Neutered,2016-12-20,6.0,2019-12-20,FRACTIOUS,STRAY,OTC,,2020-01-08,"300 BLK ORANGE AVE, LONG BEACH, CA 90802",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A637795,*CODY,DOG,WHITE,BR BRINDLE,Neutered,2018-12-20,4.0,2019-12-20,NORMAL,STRAY,FIELD,,2020-02-20,"6400 BLK WALNUT AVE, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A637802,,CAT,BRN TABBY,WHITE,Male,2018-12-21,4.0,2019-12-21,INJURED  SEVERE,STRAY,FIELD,,2019-12-31,"500 BLK E ESTHER ST, LONG BEACH, CA 90804",LONG BEACH,EUTHANASIA,ILL SEVERE,Alive on Intake,TRUE,0
A637864,BRANDY,DOG,BR BRINDLE,WHITE,Spayed,2019-06-23,4.0,2019-12-23,NORMAL,STRAY,FIELD,,2020-01-15,"6000 BLOCK CALIFORNIA AVE, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A637900,*GORDITO,CAT,GRAY TABBY,WHITE,Neutered,2015-12-26,7.0,2019-12-26,NORMAL,STRAY,OTC,,2020-01-09,"3500 E ANAHEIM ST, LONG BEACH, CA 90804",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A637908,,DOG,BLACK,GRAY,Male,2016-12-26,6.0,2019-12-26,NORMAL,STRAY,OTC,,2020-01-02,"4100 BLK CHERRY AVE, LONG BEACH, CA 90807",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A637911,ADI,CAT,CALICO TAB,,Female,2014-12-26,8.0,2019-12-26,NORMAL,STRAY,OTC,,2020-01-22,"6400 BLK CERRITOS AVE, LONG BEACH, CA 90805",LONG BEACH,RESCUE,FNDANIFOUN,Alive on Intake,FALSE,1
A637929,,CAT,BLACK,,Unknown,2019-12-24,3.0,2019-12-20,NORMAL,STRAY,OTC,,2019-12-27,"700 BLK CEDAR AVE, LONG BEACH, CA 90813",LONG BEACH,RESCUE,LITTLEPAWS,Alive on Intake,FALSE,1
A637956,LUNA,DOG,WHITE,BROWN,Spayed,2017-06-27,6.0,2019-12-27,NORMAL,STRAY,OTC,,2020-01-15,"N STUDEBAKER RD / E SPRING ST, LONG BEACH, CA 90815",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A637961,CESAR,DOG,BLACK,,Male,2018-06-29,5.0,2021-04-07,NORMAL,STRAY,OTC,,2021-04-09,"5000 BLK N RATON CIR, LONG BEACH, CA 90807",LONG BEACH,RETURN TO OWNER,WALKIN,Alive on Intake,FALSE,1
A637984,CANELO,DOG,GRAY,WHITE,Neutered,2017-12-28,5.0,2019-12-28,NORMAL,STRAY,OTC,,2020-01-09,"1700 BLK W ANAHEIM ST, LONG BEACH, CA 90813",LONG BEACH,RETURN TO OWNER,MICROCHIP,Alive on Intake,FALSE,1
A637999,,CAT,TORTIE,,Female,2014-12-29,8.0,2019-12-29,INJURED  MODERATE,STRAY,FIELD,,2019-12-29,"3800 BLK E 10TH ST, LONG BEACH, CA 90804",LONG BEACH,EUTHANASIA,INJ MODERA,Alive on Intake,TRUE,0
A638005,,DOG,BLACK,,Male,2015-12-29,7.0,2019-12-29,NORMAL,STRAY,OTC,,2019-12-29,"3400 BLK NORWALK BLVD, LONG BEACH, CA 90808",LONG BEACH,RETURN TO OWNER,FRE RID HM,Alive on Intake,FALSE,1
A638008,,DOG,BROWN,,Female,2017-12-29,5.0,2019-12-29,NORMAL,STRAY,OTC,,2020-01-05,"8100 BLK WARDLOW RD, LONG BEACH, CA 90808",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A638010,JISEL,DOG,CREAM,,Spayed,2014-12-29,8.0,2019-12-29,NORMAL,STRAY,FIELD,,2020-01-11,"3400 BLK LONG BEACH BLVD, LONG BEACH, CA 90807",LONG BEACH,RETURN TO OWNER,WALKIN,Alive on Intake,FALSE,1
A638025,,CAT,GRAY,,Unknown,2019-12-30,3.0,2019-12-30,UNDER AGE/WEIGHT,STRAY,FIELD,,2019-12-30,"1100 BLK RAYMOND AVE, LONG BEACH, CA 90804",LONG BEACH,RESCUE,LITTLEPAWS,Alive on Intake,FALSE,1
A638039,,BIRD,BROWN,WHITE,Unknown,2017-12-31,5.0,2019-12-31,NORMAL,STRAY,FIELD,,2019-12-31,"600 E SHORELINE DR, LONG BEACH, CA 90802",LONG BEACH,RESCUE,WARDSMTN,Alive on Intake,FALSE,1
A638067,,DOG,BROWN,,Male,2019-05-01,4.0,2020-01-01,NORMAL,STRAY,FIELD,,2020-01-05,"400 BLK CEDAR AVE, LONG BEACH, CA 90802",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A638069,,DOG,TAN,,Male,2019-01-01,4.0,2020-01-01,NORMAL,STRAY,FIELD,,2020-01-05,"200 BLK ANAHEIM ST, LONG BEACH, CA 90813",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A638075,GUSSY,CAT,BLUE,,Female,2010-01-02,13.0,2020-01-02,NORMAL,OWNER SURRENDER,OTC,OWNER DIED,2020-01-05,"200 BLK NEWPORT AVE, LONG BEACH, CA 90803",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A638104,*FAIRY,CAT,BRN TABBY,,Spayed,2018-01-03,5.0,2020-01-03,FRACTIOUS,STRAY,OTC,OWNER DIED,2020-02-08,"3200 BLK DAISY AVE, LONG BEACH, CA 90806",LONG BEACH,RESCUE,WAGGINGDOG,Alive on Intake,FALSE,1
A638108,SNOWBALL,DOG,WHITE,,Male,2010-01-03,13.0,2020-01-03,NORMAL,OWNER SURRENDER,OTC,NO TIME,2020-01-04,"7100 BLK EASTONDALE AVE, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A638112,A638112*MAC,CAT,GRAY TIGER,WHITE,Neutered,2018-01-03,5.0,2020-01-03,ILL MILD,STRAY,OTC,,2020-01-29,"5200 BLK E ARBOR RD, LONG BEACH, CA 90808",LONG BEACH,"SHELTER, NEUTER, RETURN",STRAYCATAL,Alive on Intake,FALSE,1
A638122,,DOG,BLACK,TAN,Male,2017-01-03,6.0,2020-01-03,NORMAL,STRAY,OTC,,2020-01-09,"1300 BLK PETERSON AVE, LONG BEACH, CA 90813",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A638146,*SNUGGLES,DOG,WHITE,TAN,Female,2016-01-04,7.0,2020-01-04,NORMAL,STRAY,FIELD,,2020-01-12,"2000 BLK LONG BEACH BLVD, LONG BEACH, CA 90806",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A638153,,DOG,GOLD,,Female,2019-09-04,4.0,2020-01-04,NORMAL,STRAY,OTC,,2020-01-10,"1600 BLK E WILLOW ST, SIGNAL HILL, CA 90755",SIGNAL HILL,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A638158,ODIE,DOG,WHITE,,Neutered,2019-01-04,4.0,2020-01-04,NORMAL,OWNER SURRENDER,OTC,MOVE,2020-01-17,"2400 BLK BALTIC AVE, LONG BEACH, CA 90810",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A638165,DELILAH,RABBIT,WHITE,,Spayed,2013-01-04,10.0,2020-01-04,NORMAL,OWNER SURRENDER,OTC,NO TIME,2020-01-11,"3300 BLK E 2ND ST, LONG BEACH, CA 90803",LONG BEACH,RESCUE,RABBITRES,Alive on Intake,FALSE,1
A638167,A638167 *SANCHO,CAT,ORG TABBY,,Unknown,2019-01-04,4.0,2020-01-04,NORMAL,STRAY,OTC,,2020-01-15,"2500 BLK COTA, LONG BEACH, CA 90810",LONG BEACH,EUTHANASIA,ILL SEVERE,Alive on Intake,TRUE,0
A638171,BLUE,DOG,BLUE,WHITE,Male,2014-01-10,9.0,2021-07-16,ILL SEVERE,STRAY,FIELD,,2021-07-18,"600 BLK E 61ST ST, LONG BEACH, CA 90805",LONG BEACH,EUTHANASIA,AT VET,Alive on Intake,TRUE,0
A638188,A638188,CAT,BLACK,,Spayed,2018-01-05,5.0,2020-01-05,FRACTIOUS,STRAY,TRAP,,2020-01-14,"7100 BLK E PREMIUM ST, LONG BEACH, CA 90808",LONG BEACH,"SHELTER, NEUTER, RETURN",STRAYCATAL,Alive on Intake,FALSE,1
A638212,,CAT,GRAY TABBY,,Male,2019-12-15,3.0,2020-01-05,UNDER AGE/WEIGHT,STRAY,OTC,,2020-01-06,"1600 BLK E 3RD ST, LONG BEACH, CA 90802",LONG BEACH,RESCUE,LITTLEPAWS,Alive on Intake,FALSE,1
A638217,,CAT,GRAY,WHITE,Male,2019-12-15,3.0,2020-01-05,UNDER AGE/WEIGHT,STRAY,OTC,,2020-01-06,"1600 BLK E 3RD ST, LONG BEACH, CA 90802",LONG BEACH,RESCUE,LITTLEPAWS,Alive on Intake,FALSE,1
A638225,BOSCO,DOG,FAWN,WHITE,Neutered,2019-08-01,4.0,2021-11-30,NORMAL,QUARANTINE,,,2021-12-10,"1900 BLK STEVELY AVE, LONG BEACH, CA 90815",LONG BEACH,RETURN TO OWNER,,Alive on Intake,FALSE,1
A638241,HOPPER,GUINEA PIG,TRICOLOR,,Male,2018-01-05,5.0,2020-01-05,NORMAL,OWNER SURRENDER,OTC,OWNER PROB,2020-01-12,"5100 BLK E PEABODY ST, LONG BEACH, CA 90808",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A638243,DUSTIN,GUINEA PIG,TAN,,Male,2018-01-05,5.0,2020-01-05,NORMAL,OWNER SURRENDER,OTC,OWNER PROB,2020-01-12,"5100 BLK E PEABODY ST, LONG BEACH, CA 90808",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A638267,A638267,CAT,GRAY,,Neutered,2012-01-06,11.0,2020-01-06,FRACTIOUS,STRAY,FIELD,,2020-01-14,"2000 PASADENA AVE, LONG BEACH, CA 90806",LONG BEACH,"SHELTER, NEUTER, RETURN",STRAYCATAL,Alive on Intake,FALSE,1
A638268,,DOG,WHITE,,Female,2014-01-06,9.0,2020-01-06,INJURED  MILD,STRAY,FIELD,,2020-01-08,"200 E ARTESIA BLVD, LONG BEACH, CA 90805",LONG BEACH,EUTHANASIA,AT VET,Alive on Intake,TRUE,0
A638269,NALA,CAT,BRN TABBY,ORANGE,Spayed,2011-01-06,12.0,2020-01-06,FRACTIOUS,OWNER SURRENDER,FIELD,,2020-02-15,"1800 PINE AVE, LONG B EACH, CA 90806",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A638350,*ARCHIE,DOG,TAN,,Neutered,2012-01-09,11.0,2020-01-09,NORMAL,STRAY,OTC,,2020-01-23,"I-405 / I-710, LONG BEACH, CA 90810",LONG BEACH,ADOPTION,PROMOTION,Alive on Intake,FALSE,1
A638353,,WILD,GRAY,,Unknown,,,2020-01-09,INJURED  MILD,WILDLIFE,FIELD,,2020-01-09,"12400 FELSON PL, CERRITOS, CA 90703",CERRITOS,TRANSFER,LBAH,Alive on Intake,FALSE,1
A638355,,DOG,BLACK,,Male,2017-01-09,6.0,2020-01-09,NORMAL,STRAY,OTC,,2020-01-15,"200 BLK PLYMOUTH ST, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A638380,,DOG,WHITE,,Female,2017-01-09,6.0,2020-01-09,NORMAL,STRAY,OTC,,2020-01-14,"I-710 / W WILLOW ST, LONG BEACH, CA 90810",LONG BEACH,RESCUE,LIVELOVE,Alive on Intake,FALSE,1
A638382,,BIRD,BROWN,,Unknown,,,2020-01-09,INJURED  MODERATE,WILDLIFE,FIELD,,2020-01-09,"5100 BKL E CARSON ST, LB 90808",LONG BEACH,TRANSFER,LBAH,Alive on Intake,FALSE,1
A638442,,DOG,FAWN,,Male,2019-08-27,4.0,2020-01-11,NORMAL,STRAY,OTC,,2020-01-17,"2600 BLK SOUTH ST, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A638447,A638447,CAT,BLACK,WHITE,Neutered,2015-01-11,8.0,2020-01-11,NORMAL,STRAY,OTC,,2020-01-14,"1800 BLK ORIZABA AVE, SIGNAL HILL, CA 90755",SIGNAL HILL,"SHELTER, NEUTER, RETURN",STRAYCATAL,Alive on Intake,FALSE,1
A638453,#1,CAT,GRAY TABBY,,Spayed,2019-08-11,4.0,2020-01-11,NORMAL,OWNER SURRENDER,OTC,TOO MANY,2020-01-12,"2200 BLK MYRTLE AVE, LONG BEACH, CA 90806",LONG BEACH,RESCUE,CATPAWS,Alive on Intake,FALSE,1
A638454,#5,CAT,BLACK,,Male,2019-08-11,4.0,2020-01-11,NORMAL,OWNER SURRENDER,OTC,TOO MANY,2020-01-12,"2200 BLK MYRTLE AVE, LONG BEACH, CA 90806",LONG BEACH,RESCUE,CATPAWS,Alive on Intake,FALSE,1
A638461,#7,CAT,CALICO DIL,,Spayed,2019-08-11,4.0,2020-01-11,NORMAL,OWNER SURRENDER,OTC,TOO MANY,2020-01-12,"2200 BLK MYRTLE AVE, LONG BEACH, CA 90806",LONG BEACH,RESCUE,CATPAWS,Alive on Intake,FALSE,1
A638480,WINSTON,CAT,BLACK,WHITE,Neutered,2019-10-12,3.0,2020-09-11,BEHAVIOR  MODERATE,RETURN,ADOPTION,,2020-12-06,"2000 BLK STANBRIDGE AVE, LONG BEACH, CA 90815",LONG BEACH,ADOPTION,PFE/PAWSHP,Alive on Intake,FALSE,1
A638487,*CARINA,CAT,CALICO,,Spayed,2018-01-12,5.0,2020-01-12,NORMAL,STRAY,OTC,,2020-01-23,"5100 BLK ATLANTIC AV,E LONG BEACH, CA 90805",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A638504,SENSI,DOG,WHITE,BLACK,Neutered,2017-01-12,6.0,2020-01-12,NORMAL,STRAY,OTC,,2020-01-15,"1200 BLK E 1ST ST, LONG BEACH, CA 90802",LONG BEACH,RETURN TO OWNER,WALKIN,Alive on Intake,FALSE,1
A638522,STONEY,DOG,BLACK,BROWN,Male,2018-05-13,5.0,2020-09-13,NORMAL,WELFARE SEIZED,OWNER DIED,,2020-09-16,"1900 BLK CHESTNUT AVE, LONG BEACH, CA 90806",LONG BEACH,RETURN TO OWNER,WALKIN,Alive on Intake,FALSE,1
A638526,BEYONCE,DOG,BROWN,,Female,2013-01-16,10.0,2020-01-13,NORMAL,STRAY,FIELD,,2020-01-16,"3100 BLK MAINE AVE , LB 90806",LONG BEACH,RETURN TO OWNER,WALKIN,Alive on Intake,FALSE,1
A638527,DONATO,DOG,BROWN,,Neutered,2013-01-13,10.0,2020-01-13,NORMAL,STRAY,FIELD,,2020-01-16,"300 BLOCK E OSGOOD ST, LB, CA 90805",LONG BEACH,RETURN TO OWNER,WEB,Alive on Intake,FALSE,1
A638556,MAGNUS,CAT,BRN TABBY,WHITE,Neutered,2015-01-15,8.0,2020-01-15,NORMAL,OWNER SURRENDER,OTC,OWNER DIED,2020-03-21,"3200 BLK DAISY AVE, LONG BEACH, CA 90806",LONG BEACH,ADOPTION,SPEC EVT,Alive on Intake,FALSE,1
A638627,MEWALI,DOG,BR BRINDLE,,Neutered,2015-01-16,8.0,2020-01-16,ILL SEVERE,STRAY,OTC,,2020-01-25,"100 BLK E 28TH ST, LONG BEACH CA 90802",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
